## 1.1.1
## assembly	: /home/users/sc1830/testing/filtered_contigs.fasta
## coverage	 bam0 - /home/users/sc1830/testing/sorted_mapped.bam
## taxonomy	 tax0 - /home/users/sc1830/testing/filtered.megablast.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
NODE_404_length_487_cov_1.377778	487	0.4497	0	1.9394	undef	4432.0	0	Pseudomonadota	4432.0	0	Enterobacterales	4432.0	0	Enterobacteriaceae	4432.0	0	Escherichia	3549.0	1	Escherichia coli	3549.0	1
NODE_405_length_487_cov_1.147222	487	0.5339	0	1.9394	undef	4465.0	0	Pseudomonadota	4465.0	0	Enterobacterales	4465.0	0	Enterobacteriaceae	4465.0	0	Escherichia	4465.0	0	Escherichia coli	4465.0	0
NODE_407_length_485_cov_2.078212	485	0.5443	0	2.9212	undef	4475.0	0	Pseudomonadota	4475.0	0	Enterobacterales	4475.0	0	Enterobacteriaceae	4475.0	0	Escherichia	4475.0	0	Escherichia coli	4475.0	0
NODE_410_length_484_cov_1.389356	484	0.5145	0	1.9515	undef	4470.0	0	Pseudomonadota	4470.0	0	Enterobacterales	4470.0	0	Enterobacteriaceae	4470.0	0	Escherichia	4470.0	0	Escherichia coli	3576.0	1
NODE_412_length_484_cov_1.151261	484	0.5145	0	1.9515	undef	4445.0	0	Pseudomonadota	4445.0	0	Enterobacterales	4445.0	0	Enterobacteriaceae	4445.0	0	Escherichia	4445.0	0	Escherichia coli	4445.0	0
NODE_413_length_484_cov_0.938375	484	0.5289	0	0.4879	undef	4165.0	0	Pseudomonadota	4165.0	0	Enterobacterales	4165.0	0	Enterobacteriaceae	4165.0	0	Escherichia	4165.0	0	Escherichia coli	4165.0	0
NODE_428_length_480_cov_0.702550	480	0.5563	0	0.9839	undef	4378.0	0	Pseudomonadota	4378.0	0	Enterobacterales	4378.0	0	Enterobacteriaceae	4378.0	0	Escherichia	4378.0	0	Escherichia coli	4378.0	0
NODE_429_length_480_cov_0.702550	480	0.4813	0	0.9839	undef	4290.0	0	Pseudomonadota	4290.0	0	Enterobacterales	4290.0	0	Enterobacteriaceae	4290.0	0	Escherichia	4290.0	0	Escherichia coli	4290.0	0
NODE_442_length_477_cov_0.708571	477	0.4843	0	0.9901	undef	4405.0	0	Pseudomonadota	4405.0	0	Enterobacterales	4405.0	0	Enterobacteriaceae	4405.0	0	Escherichia	4405.0	0	Escherichia coli	4405.0	0
NODE_447_length_476_cov_1.372493	476	0.5987	0	1.9843	undef	3833.0	0	Pseudomonadota	3833.0	0	Enterobacterales	3833.0	0	Enterobacteriaceae	3833.0	0	Escherichia	3833.0	0	Escherichia coli	3833.0	0
NODE_452_length_475_cov_1.425287	475	0.4863	0	1.9884	undef	4305.0	0	Pseudomonadota	4305.0	0	Enterobacterales	4305.0	0	Enterobacteriaceae	4305.0	0	Escherichia	4305.0	0	Escherichia coli	4305.0	0
NODE_459_length_474_cov_1.429395	474	0.4662	0	1.9926	undef	4380.0	0	Pseudomonadota	4380.0	0	Enterobacterales	4380.0	0	Enterobacteriaceae	4380.0	0	Escherichia	4380.0	0	Escherichia coli	4380.0	0
NODE_461_length_474_cov_0.714697	474	0.4747	0	0.9963	undef	4350.0	0	Pseudomonadota	4350.0	0	Enterobacterales	4350.0	0	Enterobacteriaceae	4350.0	0	Escherichia	4350.0	0	Escherichia coli	4350.0	0
NODE_476_length_472_cov_1.437681	472	0.5657	0	2.5014	undef	4225.0	0	Pseudomonadota	4225.0	0	Enterobacterales	4225.0	0	Enterobacteriaceae	4225.0	0	Escherichia	4225.0	0	Escherichia coli	4225.0	0
NODE_477_length_472_cov_1.437681	472	0.4237	0	2.0011	undef	4340.0	0	Pseudomonadota	4340.0	0	Enterobacterales	4340.0	0	Enterobacteriaceae	4340.0	0	Escherichia	4340.0	0	Escherichia coli	4340.0	0
NODE_485_length_471_cov_1.802326	471	0.5138	0	2.5067	undef	4350.0	0	Pseudomonadota	4350.0	0	Enterobacterales	4350.0	0	Enterobacteriaceae	4350.0	0	Escherichia	4350.0	0	Escherichia coli	4350.0	0
NODE_486_length_471_cov_1.441860	471	0.5244	0	2.0053	undef	4325.0	0	Pseudomonadota	4325.0	0	Enterobacterales	4325.0	0	Enterobacteriaceae	4325.0	0	Escherichia	4325.0	0	Escherichia coli	4325.0	0
NODE_488_length_471_cov_1.081395	471	0.4904	0	2.0053	undef	4350.0	0	Pseudomonadota	4350.0	0	Enterobacterales	4350.0	0	Enterobacteriaceae	4350.0	0	Escherichia	4350.0	0	Escherichia coli	4350.0	0
NODE_494_length_471_cov_0.720930	471	0.4628	0	1.0027	undef	4350.0	0	Pseudomonadota	4350.0	0	Enterobacterales	4350.0	0	Enterobacteriaceae	4350.0	0	Escherichia	4350.0	0	Escherichia coli	4350.0	0
NODE_497_length_470_cov_0.723032	470	0.5936	0	1.0048	undef	4333.0	0	Pseudomonadota	4333.0	0	Enterobacterales	4333.0	0	Enterobacteriaceae	4333.0	0	Escherichia	3476.0	1	Escherichia coli	3476.0	1
NODE_513_length_468_cov_0.724340	468	0.515	0	1.0091	undef	2920.0	0	Pseudomonadota	2920.0	0	Enterobacterales	2920.0	0	Enterobacteriaceae	2920.0	0	Escherichia	2920.0	0	Escherichia coli	2920.0	0
NODE_524_length_466_cov_1.463127	466	0.5408	0	2.0268	undef	4217.0	0	Pseudomonadota	4217.0	0	Enterobacterales	4217.0	0	Enterobacteriaceae	4217.0	0	Escherichia	4217.0	0	Escherichia coli	4217.0	0
NODE_527_length_466_cov_0.731563	466	0.5086	0	1.5201	undef	4165.0	0	Pseudomonadota	4165.0	0	Enterobacterales	4165.0	0	Enterobacteriaceae	4165.0	0	Escherichia	4165.0	0	Escherichia coli	4165.0	0
NODE_539_length_464_cov_0.735905	464	0.5086	0	1.0178	undef	4285.0	0	Pseudomonadota	4285.0	0	Enterobacterales	4285.0	0	Enterobacteriaceae	4285.0	0	Escherichia	4285.0	0	Escherichia coli	4285.0	0
NODE_548_length_463_cov_2.214286	463	0.5832	0	3.06	undef	4149.0	0	Pseudomonadota	4149.0	0	Enterobacterales	4149.0	0	Enterobacteriaceae	4149.0	0	Escherichia	4149.0	0	Escherichia coli	4149.0	0
NODE_563_length_462_cov_0.707463	462	0.4221	0	1.0222	undef	3241.0	0	Pseudomonadota	3241.0	0	Enterobacterales	3241.0	0	Enterobacteriaceae	3241.0	0	Escherichia	3241.0	0	Escherichia coli	3241.0	0
NODE_568_length_461_cov_1.068862	461	0.4013	0	1.5366	undef	4260.0	0	Pseudomonadota	4260.0	0	Enterobacterales	4260.0	0	Enterobacteriaceae	4260.0	0	Escherichia	4260.0	0	Escherichia coli	4260.0	0
NODE_570_length_461_cov_0.742515	461	0.5119	0	1.0244	undef	4260.0	0	Pseudomonadota	4260.0	0	Enterobacterales	4260.0	0	Enterobacteriaceae	4260.0	0	Escherichia	4260.0	0	Escherichia coli	4260.0	0
NODE_574_length_461_cov_0.685629	461	0.4707	0	1.0244	undef	2220.0	0	Pseudomonadota	2220.0	0	Enterobacterales	2220.0	0	Enterobacteriaceae	2220.0	0	Escherichia	2220.0	0	Escherichia coli	2220.0	0
NODE_593_length_459_cov_0.722892	459	0.4619	0	1.0289	undef	4169.0	0	Pseudomonadota	4169.0	0	Enterobacterales	4169.0	0	Enterobacteriaceae	4169.0	0	Escherichia	4169.0	0	Escherichia coli	3337.0	1
NODE_598_length_458_cov_0.749245	458	0.5349	0	1.0311	undef	4205.0	0	Pseudomonadota	4205.0	0	Enterobacterales	4205.0	0	Enterobacteriaceae	4205.0	0	Escherichia	4205.0	0	Escherichia coli	4205.0	0
NODE_603_length_457_cov_1.503030	457	0.5733	0	2.0668	undef	4219.0	0	Pseudomonadota	4219.0	0	Enterobacterales	4219.0	0	Enterobacteriaceae	4219.0	0	Escherichia	4219.0	0	Escherichia coli	4219.0	0
NODE_606_length_457_cov_1.172727	457	0.4792	0	2.0668	undef	4165.0	0	Pseudomonadota	4165.0	0	Enterobacterales	4165.0	0	Enterobacteriaceae	4165.0	0	Escherichia	4165.0	0	Escherichia coli	4165.0	0
NODE_613_length_457_cov_0.678788	457	0.4442	0	1.0334	undef	1515.0	0	Pseudomonadota	1515.0	0	Enterobacterales	1515.0	0	Enterobacteriaceae	1515.0	0	Escherichia	1515.0	0	Escherichia coli	1515.0	0
NODE_614_length_456_cov_165.872340	456	0.4079	0	294.1242	undef	4215.0	0	Pseudomonadota	4215.0	0	Enterobacterales	4215.0	0	Enterobacteriaceae	4215.0	0	Escherichia	2529.0	1	Escherichia coli	2529.0	2
NODE_615_length_456_cov_1.097264	456	0.5439	0	1.5535	undef	3995.0	0	Pseudomonadota	3995.0	0	Enterobacterales	3995.0	0	Enterobacteriaceae	3995.0	0	Escherichia	3995.0	0	Escherichia coli	3995.0	0
NODE_620_length_456_cov_0.744681	456	0.5022	0	2.0713	undef	4105.0	0	Pseudomonadota	4105.0	0	Enterobacterales	4105.0	0	Enterobacteriaceae	4105.0	0	Escherichia	4105.0	0	Escherichia coli	4105.0	0
NODE_623_length_456_cov_0.711246	456	0.5307	0	1.0356	undef	4172.0	0	Pseudomonadota	4172.0	0	Enterobacterales	4172.0	0	Enterobacteriaceae	4172.0	0	Escherichia	4172.0	0	Escherichia coli	4172.0	0
NODE_629_length_455_cov_0.756098	455	0.367	0	1.0379	undef	4193.0	0	Pseudomonadota	4193.0	0	Enterobacterales	4193.0	0	Enterobacteriaceae	4193.0	0	Escherichia	4193.0	0	Escherichia coli	4193.0	0
NODE_631_length_455_cov_0.756098	455	0.4505	0	1.0379	undef	4205.0	0	Pseudomonadota	4205.0	0	Enterobacterales	4205.0	0	Enterobacteriaceae	4205.0	0	Escherichia	4205.0	0	Escherichia coli	4205.0	0
NODE_632_length_455_cov_0.740854	455	0.5099	0	1.0379	undef	3150.0	0	Pseudomonadota	3150.0	0	Enterobacterales	3150.0	0	Enterobacteriaceae	3150.0	0	Escherichia	3150.0	0	Escherichia coli	3150.0	0
NODE_634_length_455_cov_0.692073	455	0.4945	0	1.0379	undef	2145.0	0	Pseudomonadota	2145.0	0	Enterobacterales	2145.0	0	Enterobacteriaceae	2145.0	0	Escherichia	2145.0	0	Escherichia coli	2145.0	0
NODE_635_length_455_cov_0.548780	455	0.433	0	3.1138	undef	3872.0	0	Pseudomonadota	3872.0	0	Enterobacterales	3872.0	0	Enterobacteriaceae	3872.0	0	Escherichia	3872.0	0	Escherichia coli	3872.0	0
NODE_636_length_454_cov_123.629969	454	0.5441	0	365.1141	undef	4195.0	0	Pseudomonadota	4195.0	0	Enterobacterales	4195.0	0	Enterobacteriaceae	4195.0	0	Escherichia	4195.0	0	Escherichia coli	4195.0	0
NODE_640_length_454_cov_1.036697	454	0.4383	0	0.5201	undef	3975.0	0	Pseudomonadota	3975.0	0	Enterobacterales	3975.0	0	Enterobacteriaceae	3975.0	0	Escherichia	3975.0	0	Escherichia coli	3975.0	0
NODE_641_length_454_cov_0.788991	454	0.5242	0	3.1206	undef	3825.0	0	Pseudomonadota	3825.0	0	Enterobacterales	3825.0	0	Enterobacteriaceae	3825.0	0	Escherichia	3825.0	0	Escherichia coli	3825.0	0
NODE_642_length_453_cov_107.383436	453	0.4724	0	120.9308	undef	4185.0	0	Pseudomonadota	4185.0	0	Enterobacterales	4185.0	0	Enterobacteriaceae	4185.0	0	Escherichia	3348.0	1	Escherichia coli	3348.0	1
NODE_649_length_451_cov_119.984568	451	0.5299	0	182.2007	undef	4165.0	0	Pseudomonadota	4165.0	0	Enterobacterales	4165.0	0	Enterobacteriaceae	4165.0	0	Escherichia	3332.0	1	Escherichia coli	3332.0	1
NODE_651_length_451_cov_1.530864	451	0.4745	0	2.0943	undef	4140.0	0	Pseudomonadota	4140.0	0	Enterobacterales	4140.0	0	Enterobacteriaceae	4140.0	0	Escherichia	4140.0	0	Escherichia coli	4140.0	0
NODE_671_length_449_cov_1.090062	449	0.4967	0	1.5777	undef	4000.0	0	Pseudomonadota	4000.0	0	Enterobacterales	4000.0	0	Enterobacteriaceae	4000.0	0	Escherichia	4000.0	0	Escherichia coli	4000.0	0
NODE_684_length_448_cov_0.707165	448	0.4777	0	1.0541	undef	4085.0	0	Pseudomonadota	4085.0	0	Enterobacterales	4085.0	0	Enterobacteriaceae	4085.0	0	Escherichia	4085.0	0	Escherichia coli	4085.0	0
NODE_687_length_447_cov_2.371875	447	0.6465	0	4.226	undef	4090.0	0	Pseudomonadota	4090.0	0	Enterobacterales	4090.0	0	Enterobacteriaceae	4090.0	0	Escherichia	4090.0	0	Escherichia coli	4090.0	0
NODE_693_length_447_cov_0.775000	447	0.5526	0	1.0565	undef	4130.0	0	Pseudomonadota	4130.0	0	Enterobacterales	4130.0	0	Enterobacteriaceae	4130.0	0	Escherichia	4130.0	0	Escherichia coli	4130.0	0
NODE_700_length_446_cov_1.554859	446	0.5448	0	3.1766	undef	4120.0	0	Pseudomonadota	4120.0	0	Enterobacterales	4120.0	0	Enterobacteriaceae	4120.0	0	Escherichia	4120.0	0	Escherichia coli	4120.0	0
NODE_708_length_445_cov_1.487421	445	0.3483	0	2.1225	undef	4030.0	0	Pseudomonadota	4030.0	0	Enterobacterales	4030.0	0	Enterobacteriaceae	4030.0	0	Escherichia	4030.0	0	Escherichia coli	4030.0	0
NODE_711_length_445_cov_0.779874	445	0.4966	0	1.0612	undef	4105.0	0	Pseudomonadota	4105.0	0	Enterobacterales	4105.0	0	Enterobacteriaceae	4105.0	0	Escherichia	4105.0	0	Escherichia coli	4105.0	0
NODE_714_length_445_cov_0.742138	445	0.4382	0	1.0612	undef	3020.0	0	Pseudomonadota	3020.0	0	Enterobacterales	3020.0	0	Enterobacteriaceae	3020.0	0	Escherichia	3020.0	0	Escherichia coli	3020.0	0
NODE_736_length_442_cov_0.787302	442	0.3733	0	1.0685	undef	4055.0	0	Pseudomonadota	4055.0	0	Enterobacterales	4055.0	0	Enterobacteriaceae	4055.0	0	Escherichia	4055.0	0	Escherichia coli	4055.0	0
NODE_742_length_441_cov_170.433121	441	0.5079	0	209.8915	undef	4075.0	0	Pseudomonadota	4075.0	0	Enterobacterales	4075.0	0	Enterobacteriaceae	4075.0	0	Escherichia	2445.0	1	Escherichia coli	2445.0	2
NODE_745_length_441_cov_1.235669	441	0.5147	0	3.2126	undef	3990.0	0	Pseudomonadota	3990.0	0	Enterobacterales	3990.0	0	Enterobacteriaceae	3990.0	0	Escherichia	3990.0	0	Escherichia coli	3990.0	0
NODE_746_length_441_cov_1.184713	441	0.5805	0	2.1417	undef	3959.0	0	Pseudomonadota	3959.0	0	Enterobacterales	3959.0	0	Enterobacteriaceae	3959.0	0	Escherichia	3959.0	0	Escherichia coli	3959.0	0
NODE_758_length_440_cov_0.792332	440	0.4909	0	1.0733	undef	4010.0	0	Pseudomonadota	4010.0	0	Enterobacterales	4010.0	0	Enterobacteriaceae	4010.0	0	Escherichia	4010.0	0	Escherichia coli	4010.0	0
NODE_760_length_440_cov_0.792332	440	0.4568	0	1.0733	undef	4065.0	0	Pseudomonadota	4065.0	0	Enterobacterales	4065.0	0	Enterobacteriaceae	4065.0	0	Escherichia	4065.0	0	Escherichia coli	4065.0	0
NODE_763_length_440_cov_0.731629	440	0.5068	0	1.0733	undef	3972.0	0	Pseudomonadota	3972.0	0	Enterobacterales	3972.0	0	Enterobacteriaceae	3972.0	0	Escherichia	3972.0	0	Escherichia coli	3972.0	0
NODE_764_length_439_cov_1.413462	439	0.3599	0	2.6894	undef	3859.0	0	Pseudomonadota	3859.0	0	Enterobacterales	3859.0	0	Enterobacteriaceae	3859.0	0	Escherichia	3859.0	0	Escherichia coli	3859.0	0
NODE_765_length_439_cov_0.794872	439	0.451	0	1.0758	undef	4006.0	0	Pseudomonadota	4006.0	0	Enterobacterales	4006.0	0	Enterobacteriaceae	4006.0	0	Escherichia	4006.0	0	Escherichia coli	4006.0	0
NODE_772_length_438_cov_0.797428	438	0.4315	0	1.0782	undef	4008.0	0	Pseudomonadota	4008.0	0	Enterobacterales	4008.0	0	Enterobacteriaceae	4008.0	0	Escherichia	4008.0	0	Escherichia coli	3221.0	1
NODE_796_length_435_cov_0.805195	435	0.4575	0	1.0856	undef	4020.0	0	Pseudomonadota	4020.0	0	Enterobacterales	4020.0	0	Enterobacteriaceae	4020.0	0	Escherichia	4020.0	0	Escherichia coli	4020.0	0
NODE_815_length_433_cov_0.810458	433	0.4919	0	1.0907	undef	3975.0	0	Pseudomonadota	3975.0	0	Enterobacterales	3975.0	0	Enterobacteriaceae	3975.0	0	Escherichia	3975.0	0	Escherichia coli	3975.0	0
NODE_816_length_433_cov_0.800654	433	0.5704	0	1.0907	undef	3858.0	0	Pseudomonadota	3858.0	0	Enterobacterales	3858.0	0	Enterobacteriaceae	3858.0	0	Escherichia	3858.0	0	Escherichia coli	3085.0	1
NODE_825_length_431_cov_173.921053	431	0.5777	0	225.1707	undef	3955.0	0	Pseudomonadota	3955.0	0	Enterobacterales	3955.0	0	Enterobacteriaceae	3955.0	0	Escherichia	3955.0	0	Escherichia coli	3955.0	0
NODE_836_length_431_cov_0.694079	431	0.3387	0	1.0957	undef	3943.0	0	Pseudomonadota	3943.0	0	Enterobacterales	3943.0	0	Enterobacteriaceae	3943.0	0	Escherichia	3943.0	0	Escherichia coli	3943.0	0
NODE_837_length_430_cov_2.056106	430	0.5326	0	3.2948	undef	3975.0	0	Pseudomonadota	3975.0	0	Enterobacterales	3975.0	0	Enterobacteriaceae	3975.0	0	Escherichia	3386.0	1	Escherichia coli	3386.0	1
NODE_845_length_430_cov_0.818482	430	0.307	0	1.0983	undef	3663.0	0	Pseudomonadota	3663.0	0	Enterobacterales	3663.0	0	Enterobacteriaceae	3663.0	0	Escherichia	3663.0	0	Escherichia coli	3663.0	0
NODE_859_length_427_cov_1.536667	427	0.555	0	2.212	undef	3920.0	0	Pseudomonadota	3920.0	0	Enterobacterales	3920.0	0	Enterobacteriaceae	3920.0	0	Escherichia	3920.0	0	Escherichia coli	3920.0	0
NODE_861_length_427_cov_1.066667	427	0.2319	0	0.553	undef	3735.0	0	Pseudomonadota	3735.0	0	Enterobacterales	3735.0	0	Enterobacteriaceae	3735.0	0	Escherichia	3735.0	0	Escherichia coli	3735.0	0
NODE_867_length_426_cov_2.458194	426	0.5423	0	3.3257	undef	3826.0	0	Pseudomonadota	3826.0	0	Enterobacterales	3826.0	0	Enterobacteriaceae	3826.0	0	Escherichia	3826.0	0	Escherichia coli	3826.0	0
NODE_871_length_426_cov_0.829431	426	0.4554	0	1.1086	undef	3891.0	0	Pseudomonadota	3891.0	0	Enterobacterales	3891.0	0	Enterobacteriaceae	3891.0	0	Escherichia	3891.0	0	Escherichia coli	3891.0	0
NODE_874_length_425_cov_1.637584	425	0.5624	0	2.2224	undef	3870.0	0	Pseudomonadota	3870.0	0	Enterobacterales	3870.0	0	Enterobacteriaceae	3870.0	0	Escherichia	3870.0	0	Escherichia coli	3870.0	0
NODE_879_length_425_cov_0.832215	425	0.3553	0	1.1112	undef	3925.0	0	Pseudomonadota	3925.0	0	Enterobacterales	3925.0	0	Enterobacteriaceae	3925.0	0	Escherichia	3925.0	0	Escherichia coli	3925.0	0
NODE_882_length_424_cov_0.966330	424	0.5094	0	2.2276	undef	3785.0	0	Pseudomonadota	3785.0	0	Enterobacterales	3785.0	0	Enterobacteriaceae	3785.0	0	Escherichia	3785.0	0	Escherichia coli	3785.0	0
NODE_884_length_424_cov_0.835017	424	0.5472	0	1.1138	undef	3880.0	0	Pseudomonadota	3880.0	0	Enterobacterales	3880.0	0	Enterobacteriaceae	3880.0	0	Escherichia	3880.0	0	Escherichia coli	3880.0	0
NODE_886_length_424_cov_0.835017	424	0.5307	0	1.1138	undef	3220.0	0	Pseudomonadota	3220.0	0	Enterobacterales	3220.0	0	Enterobacteriaceae	3220.0	0	Escherichia	3220.0	0	Escherichia coli	3220.0	0
NODE_888_length_424_cov_0.835017	424	0.4693	0	2.2276	undef	2700.0	0	Pseudomonadota	2700.0	0	Enterobacterales	2700.0	0	Enterobacteriaceae	2700.0	0	Escherichia	2700.0	0	Escherichia coli	2700.0	0
NODE_892_length_424_cov_0.690236	424	0.4623	0	4.4552	undef	745.0	0	Pseudomonadota	745.0	0	Enterobacterales	745.0	0	Enterobacteriaceae	745.0	0	Escherichia	598.0	1	Escherichia coli	598.0	1
NODE_894_length_423_cov_1.148649	423	0.4846	0	2.2329	undef	3960.4999999999995	0	Pseudomonadota	3960.4999999999995	0	Enterobacterales	3960.4999999999995	0	Enterobacteriaceae	3960.4999999999995	0	Escherichia	3874.3999999999996	1	Escherichia coli	3874.3999999999996	1
NODE_908_length_422_cov_0.840678	422	0.4052	0	1.1191	undef	3870.0	0	Pseudomonadota	3870.0	0	Enterobacterales	3870.0	0	Enterobacteriaceae	3870.0	0	Escherichia	3870.0	0	Escherichia coli	3870.0	0
NODE_909_length_422_cov_0.840678	422	0.481	0	1.1191	undef	3900.0	0	Pseudomonadota	3900.0	0	Enterobacterales	3900.0	0	Enterobacteriaceae	3900.0	0	Escherichia	3900.0	0	Escherichia coli	3900.0	0
NODE_911_length_422_cov_0.840678	422	0.5474	0	1.1191	undef	3876.0	0	Pseudomonadota	3876.0	0	Enterobacterales	3876.0	0	Enterobacteriaceae	3876.0	0	Escherichia	3876.0	0	Escherichia coli	3876.0	0
NODE_915_length_421_cov_1.785714	421	0.5083	0	3.3652	undef	3845.0	0	Pseudomonadota	3845.0	0	Enterobacterales	3845.0	0	Enterobacteriaceae	3845.0	0	Escherichia	3845.0	0	Escherichia coli	3845.0	0
NODE_921_length_421_cov_0.843537	421	0.5511	0	1.1217	undef	3565.0	0	Pseudomonadota	3565.0	0	Enterobacterales	3565.0	0	Enterobacteriaceae	3565.0	0	Escherichia	3565.0	0	Escherichia coli	3565.0	0
NODE_927_length_421_cov_0.836735	421	0.4442	0	1.1217	undef	3080.0	0	Pseudomonadota	3080.0	0	Enterobacterales	3080.0	0	Enterobacteriaceae	3080.0	0	Escherichia	3080.0	0	Escherichia coli	3080.0	0
NODE_929_length_420_cov_1.539249	420	0.4548	0	2.2488	undef	3855.0	0	Pseudomonadota	3855.0	0	Enterobacterales	3855.0	0	Enterobacteriaceae	3855.0	0	Escherichia	3855.0	0	Escherichia coli	3855.0	0
NODE_934_length_420_cov_0.846416	420	0.5262	0	1.1244	undef	3880.0	0	Pseudomonadota	3880.0	0	Enterobacterales	3880.0	0	Enterobacteriaceae	3880.0	0	Escherichia	3880.0	0	Escherichia coli	3880.0	0
NODE_939_length_420_cov_0.781570	420	0.4833	0	1.1244	undef	3831.0	0	Pseudomonadota	3831.0	0	Enterobacterales	3831.0	0	Enterobacteriaceae	3831.0	0	Escherichia	3831.0	0	Escherichia coli	3066.0	1
NODE_940_length_420_cov_0.761092	420	0.4238	0	1.1244	undef	3375.0	0	Pseudomonadota	3375.0	0	Enterobacterales	3375.0	0	Enterobacteriaceae	3375.0	0	Escherichia	3375.0	0	Escherichia coli	3375.0	0
NODE_942_length_420_cov_0.703072	420	0.5548	0	1.1244	undef	2025.0	0	Pseudomonadota	2025.0	0	Enterobacterales	2025.0	0	Enterobacteriaceae	2025.0	0	Escherichia	2025.0	0	Escherichia coli	2025.0	0
NODE_944_length_419_cov_3.219178	419	0.4869	0	4.5084	undef	3845.0	0	Pseudomonadota	3845.0	0	Enterobacterales	3845.0	0	Enterobacteriaceae	3845.0	0	Escherichia	3845.0	0	Escherichia coli	3845.0	0
NODE_946_length_419_cov_1.606164	419	0.5179	0	1.6907	undef	3825.0	0	Pseudomonadota	3825.0	0	Enterobacterales	3825.0	0	Enterobacteriaceae	3825.0	0	Escherichia	3825.0	0	Escherichia coli	3825.0	0
NODE_948_length_419_cov_0.849315	419	0.5203	0	1.1271	undef	3870.0	0	Pseudomonadota	3870.0	0	Enterobacterales	3870.0	0	Enterobacteriaceae	3870.0	0	Escherichia	3870.0	0	Escherichia coli	3870.0	0
NODE_949_length_419_cov_0.849315	419	0.4702	0	1.1271	undef	3845.0	0	Pseudomonadota	3845.0	0	Enterobacterales	3845.0	0	Enterobacteriaceae	3845.0	0	Escherichia	3845.0	0	Escherichia coli	3845.0	0
NODE_957_length_418_cov_0.862543	418	0.4689	0	0.5649	undef	3510.0	0	Pseudomonadota	3510.0	0	Enterobacterales	3510.0	0	Enterobacteriaceae	3510.0	0	Escherichia	3510.0	0	Escherichia coli	3510.0	0
NODE_963_length_418_cov_0.810997	418	0.5622	0	0.5649	undef	3550.0	0	Pseudomonadota	3550.0	0	Enterobacterales	3550.0	0	Enterobacteriaceae	3550.0	0	Escherichia	3550.0	0	Escherichia coli	3550.0	0
NODE_966_length_418_cov_0.728522	418	0.4856	0	2.2596	undef	3457.0	0	Pseudomonadota	3457.0	0	Enterobacterales	3457.0	0	Enterobacteriaceae	3457.0	0	Escherichia	3457.0	0	Escherichia coli	3457.0	0
NODE_976_length_417_cov_0.855172	417	0.5252	0	1.1325	undef	3855.0	0	Pseudomonadota	3855.0	0	Enterobacterales	3855.0	0	Enterobacteriaceae	3855.0	0	Escherichia	3855.0	0	Escherichia coli	3855.0	0
NODE_978_length_417_cov_0.855172	417	0.5779	0	1.1325	undef	3855.0	0	Pseudomonadota	3855.0	0	Enterobacterales	3855.0	0	Enterobacteriaceae	3855.0	0	Escherichia	3855.0	0	Escherichia coli	3855.0	0
NODE_983_length_417_cov_0.837931	417	0.3477	0	1.6988	undef	2800.0	0	Pseudomonadota	2800.0	0	Enterobacterales	2800.0	0	Enterobacteriaceae	2800.0	0	Escherichia	2800.0	0	Escherichia coli	2800.0	0
NODE_996_length_415_cov_0.861111	415	0.5518	0	1.138	undef	3390.0	0	Pseudomonadota	3390.0	0	Enterobacterales	3390.0	0	Enterobacteriaceae	3390.0	0	Escherichia	3390.0	0	Escherichia coli	3390.0	0
NODE_998_length_415_cov_0.861111	415	0.6193	0	1.138	undef	3780.0	0	Pseudomonadota	3780.0	0	Enterobacterales	3780.0	0	Enterobacteriaceae	3780.0	0	Escherichia	3780.0	0	Escherichia coli	3780.0	0
NODE_1001_length_414_cov_2.592334	414	0.3116	0	3.4221	undef	3825.0	0	Pseudomonadota	3825.0	0	Enterobacterales	3825.0	0	Enterobacteriaceae	3825.0	0	Escherichia	3825.0	0	Escherichia coli	3825.0	0
NODE_1006_length_414_cov_0.864111	414	0.5193	0	1.1407	undef	3699.0	0	Pseudomonadota	3699.0	0	Enterobacterales	3699.0	0	Enterobacteriaceae	3699.0	0	Escherichia	3699.0	0	Escherichia coli	3699.0	0
NODE_1018_length_413_cov_1.300699	413	0.4722	0	1.7152	undef	3815.0	0	Pseudomonadota	3815.0	0	Enterobacterales	3815.0	0	Enterobacteriaceae	3815.0	0	Escherichia	3815.0	0	Escherichia coli	3815.0	0
NODE_1021_length_413_cov_0.748252	413	0.6077	0	1.1435	undef	2480.0	0	Pseudomonadota	2480.0	0	Enterobacterales	2480.0	0	Enterobacteriaceae	2480.0	0	Escherichia	2480.0	0	Escherichia coli	2480.0	0
NODE_1026_length_412_cov_0.929825	412	0.551	0	1.7194	undef	2950.0	0	Pseudomonadota	2950.0	0	Enterobacterales	2950.0	0	Enterobacteriaceae	2950.0	0	Escherichia	2950.0	0	Escherichia coli	2950.0	0
